SerialN,Name,Ratings,Price,Condition,Date
SerialN,Name,Ratings,Price,Details,Date,img_link,type
72_tv,Samsung 40J5300 101.6 cm (40 inches) Full HD Smart LED Television,3.9 out of 5 stars,55900,"{u'Item model number': u'40J5300', u'Display Resolution Maximum': u'1080p', u'Total Usb Ports': u'2', u'Audio Wattage': u'21 Watts', u'Batteries Included': u'No', u'Batteries Required': u'No', u'Screen Size': u'40 Inches', u'Brand': u'Samsung', u'Item Weight': u'9 Kg', u'Model Name': u'40J5300', u'Model': u'40J5300', u'Display Technology': u'LED', u'Resolution': u'1920*1081', u'Product Dimensions': u'106 x 51.6 x 14 cm'}",2016-04-14,http://ecx.images-amazon.com/images/I/51zBXXaIxtL._SX300_QL70_.jpg,tv
73_tv,Mitashi MiE015V05 38.1 cm (15 inches) HD Ready LED TV (Black),2.3 out of 5 stars,5790,"{u'Item model number': u'MIE015V05', u'Display Resolution Maximum': u'720p', u'Display Type': u'LED', u'Total Usb Ports': u'1', u'Number Of Items': u'1', u'Image Contrast Ratio': u'\u2022 70,000:1 Dynamic Contrast Ratio', u'Remote Control Description': u'Infrared', u'Brand': u'Mitashi', u'Item Weight': u'6 Kg', u'Display Technology': u'LED', u'Device interface - primary': u'Buttons', u'Model': u'MIE015V05', u'Additional Features': u'\u2022 15 (38.1 cms) Screen, \u2022 1024 x 768 Resolution, \u2022 70,000:1 Dynamic Contrast Ratio, \u2022 USB Movie Plug and Play, \u2022 HDMI Input, \u2022 PC Input', u'Screen Size': u'15 Inches', u'Product Dimensions': u'49.6 x 37.2 x 10.4 cm', u'Included Components': u'1 Set (Incl : Adapter - 1 pc, Remote control - 1 pc, AAA Batteries - 2 pcs, Desktop Stand - 1 pc, The Stand Support Screws- 3 pcs, Wallmount stand - 1 pc, Instruction Manual - 1 pc, Warranty Card - 1 pc)'}",2016-04-14,http://ecx.images-amazon.com/images/I/41drp-Pw%2BiL._SX300_QL70_.jpg,tv
74_tv,Haier LE32B7000 /32B9000 80 cm (32 inches) HD Ready LED TV,3.6 out of 5 stars,17962,"{u'Item model number': u'LE32B7000C', u'Display Resolution Maximum': u'720p', u'Total Usb Ports': u'2', u'Max Vertical Resolution': u'768 Pixels', u'Refresh Rate': u'60 hertz', u'GSM frequencies': u'50 hertz', u'Aspect Ratio': u'16:9', u'Product Dimensions': u'46.1 x 72.9 x 17.9 cm', u'Brand': u'Haier', u'Response Time': u'6.5 Milliseconds', u'Screen Size': u'32 Inches', u'Batteries Included': u'No', u'Batteries Required': u'No', u'Item Weight': u'4.3 Kg', u'Horizontal Resolution': u'1366 Pixels', u'Model': u'LE32B7000C', u'Resolution': u'1366 x 768', u'Audio Wattage': u'16 Watts', u'Wattage': u'32 Watts', u'Web Browser Included': u'No', u'Includes Remote': u'Yes', u'Model Year': u'2014', u'Display Technology': u'LED'}",2016-04-14,http://ecx.images-amazon.com/images/I/41-Ha%2BqF9JL._SY300_QL70_.jpg,tv
75_tv,Sony BRAVIA KLV 24P422C 60 cm  (24 inches) HD Ready LED TV,4 out of 5 stars,16900,"{u'Item model number': u'klv-24P422C', u'Display Resolution Maximum': u'720p', u'Batteries Included': u'No', u'Batteries Required': u'No', u'Brand': u'Sony', u'Item Weight': u'3.7 Kg', u'Model': u'klv-24P422C', u'Screen Size': u'24 Inches', u'Product Dimensions': u'62 x 41 x 13 cm'}",2016-04-14,http://ecx.images-amazon.com/images/I/41oRYQBuyxL._SY300_QL70_.jpg,tv
76_tv,Samsung 32J4003 81.28 cm (32 inches) HD Ready LED Television (Black),3.8 out of 5 stars,22599,"{u'Item model number': u'32J4003', u'Display Resolution Maximum': u'720p', u'Batteries Included': u'No', u'Batteries Required': u'No', u'Brand': u'Samsung', u'Item Weight': u'6 Kg', u'Model Name': u'32J4003', u'Model': u'32J4003', u'Display Technology': u'LED', u'Screen Size': u'32 Inches', u'Product Dimensions': u'91.9 x 50.3 x 12.7 cm'}",2016-04-14,http://ecx.images-amazon.com/images/I/51wdgC1bBsL._SX300_QL70_.jpg,tv
77_tv,Sony Bravia KLV-40R562C 101.6 cm (40 inches) Full HD Smart LED TV,4.2 out of 5 stars,53900,"{u'Item model number': u'R562C', u'Display Resolution Maximum': u'1080p', u'Image Aspect Ratio': u'16:09', u'Power Source': u'DC', u'Wattage': u'64 Watts', u'Batteries Included': u'No', u'Batteries Required': u'No', u'Screen Size': u'40 Inches', u'Brand': u'Sony', u'Item Weight': u'11 Kg', u'Model Name': u'Bravia', u'Model': u'R562C', u'Display Technology': u'LED', u'Resolution': u'1920 x 1080', u'Product Dimensions': u'6.5 x 92.4 x 54.6 cm', u'Included Components': u'Remote control and batteries'}",2016-04-14,http://ecx.images-amazon.com/images/I/41ezNfndTML._SY300_QL70_.jpg,tv
78_tv,Intex 4001 98 cm (40 inches) HD Ready LED TV,3.2 out of 5 stars,21799,"{u'Item model number': u'LED 4001', u'Display Resolution Maximum': u'720p', u'Total Usb Ports': u'2', u'Number Of Items': u'6', u'Audio Wattage': u'65 Watts', u'Batteries Included': u'No', u'Batteries Required': u'No', u'Screen Size': u'40 Inches', u'Brand': u'Frolic LED TV', u'Item Weight': u'9 Kg', u'Device interface - primary': u'Buttons', u'Model': u'LED 4001', u'Display Technology': u'LED', u'Resolution': u'1366 x 768', u'Product Dimensions': u'95.5 x 58 x 15 cm', u'Included Components': u'LED TV, Wall mount, Power adaptor, Table mount, Remote control, Warranty card'}",2016-04-14,http://ecx.images-amazon.com/images/I/41ItlA0OAdL._SX300_QL70_.jpg,tv
79_tv,Panasonic 40C200D 102 cm (40 inches) Full HD LED TV (Black),3.8 out of 5 stars,33970,"{u'Item model number': u'40C200D', u'Display Resolution Maximum': u'1080p', u'Total Usb Ports': u'1', u'Batteries Included': u'No', u'Batteries Required': u'No', u'Screen Size': u'40 Inches', u'Brand': u'Panasonic', u'Aspect Ratio': u'16:9', u'Item Weight': u'14 Kg', u'Model': u'40C200D', u'Display Technology': u'LED', u'Resolution': u'1920 x 1080', u'Product Dimensions': u'111.8 x 63.4 x 15.2 cm', u'Included Components': u'Wall-mount accessories'}",2016-04-14,http://ecx.images-amazon.com/images/I/41BNcGBFqwL._SX300_QL70_.jpg,tv
80_tv,LG 40UF670T 100 cm (40 inches) 4K (Ultra HD) LED Television,Not Available,48990,"{u'Item model number': u'40UF670T', u'Display Resolution Maximum': u'1080p', u'Total Usb Ports': u'1', u'Number Of Items': u'1', u'Batteries Included': u'No', u'Batteries Required': u'No', u'Brand': u'LG', u'Item Weight': u'10 Kg', u'Model': u'40UF670T', u'Screen Size': u'40 Inches', u'Product Dimensions': u'90.6 x 58.4 x 21.6 cm'}",2016-04-14,http://ecx.images-amazon.com/images/I/51ARmkNcPKL._SY300_QL70_.jpg,tv
81_tv,Hyundai HY2421HH2 (24 inches) HD LED TV,3.5 out of 5 stars,9990,"{u'Item model number': u'HY2421HH2', u'Display Resolution Maximum': u'1080p Full HD', u'Battery Description': u'battery_type_aaa', u'Total Usb Ports': u'2', u'Media Type': u'DIVX, Flash, MP4, MPEG, WAV', u'Power Source': u'AC', u'Speaker Surround Sound Channel Configuration': u'2', u'Speaker Connectivity': u'Wired', u'Brand': u'Hyundai', u'Batteries Included': u'No', u'Battery Average Life': u'1 Years', u'Item Weight': u'4.9 Kg', u'Device interface - primary': u'Buttons', u'Amplifier Type': u'Hybrid', u'Model': u'HY2421HH2', u'Additional Features': u'24"" FHD TV (1920 X 1080) & Super Contrast, 2 HDMI, 2 USB ( Movie, mp3, JPEG), 5 band Equalizer, 16 W Digital audio', u'Screen Size': u'24 Inches', u'Product Dimensions': u'59.3 x 15 x 42.6 cm'}",2016-04-14,http://ecx.images-amazon.com/images/I/51D8kuK3CPL._SX300_QL70_.jpg,tv
82_tv,Panasonic TH-32C200DX 81cm (32 inches) HD Ready LED TV (Black),3.7 out of 5 stars,Not Available,"{u'Item model number': u'TH-32C200DX', u'Display Resolution Maximum': u'720p', u'Total Usb Ports': u'2', u'Audio Wattage': u'16 Watts', u'Batteries Included': u'No', u'Batteries Required': u'No', u'Screen Size': u'32 Inches', u'Brand': u'Panasonic', u'Refresh Rate': u'100 hertz', u'Item Weight': u'4.4 Kg', u'Wattage': u'65 Watts', u'Model': u'TH-32C200DX', u'Display Technology': u'LED', u'Resolution': u'1366 x 768', u'Product Dimensions': u'72.9 x 46.9 x 7.9 cm'}",2016-04-14,http://ecx.images-amazon.com/images/I/31tPkyK2iDL._SX300_QL70_.jpg,tv
83_tv,Philips 48PFL4958 122cm (48 inches) Full HD LED TV (Black),4 out of 5 stars,41799,"{u'Item model number': u'48PFL4958/V7', u'Display Resolution Maximum': u'1080p', u'Screen Size': u'48 Inches', u'Power Source': u'AC', u'Batteries Included': u'Yes', u'Batteries Required': u'No', u'Resolution': u'1920 x 1080', u'Brand': u'Philips', u'Refresh Rate': u'240 hertz', u'Aspect Ratio': u'16:9', u'Item Weight': u'11 Kg', u'Total Usb Ports': u'1', u'Wattage': u'100 Watts', u'Model': u'48PFL4958/V7', u'Display Technology': u'LED', u'Model Year': u'2015', u'Product Dimensions': u'109.7 x 6.8 x 65.2 cm'}",2016-04-14,http://ecx.images-amazon.com/images/I/41uHNUN9HML._SX300_QL70_.jpg,tv
84_tv,Panasonic TH-32C470DX 81cm (32 inches) Full HD LED TV,Not Available,24990,"{u'Item model number': u'TH-32C470DX', u'Display Resolution Maximum': u'1080p', u'Total Usb Ports': u'2', u'Batteries Included': u'No', u'Batteries Required': u'No', u'Screen Size': u'32 Inches', u'Brand': u'Panasonic', u'Item Weight': u'5 Kg', u'Wattage': u'7 Watts', u'Model': u'TH-32C470DX', u'Display Technology': u'LED', u'Resolution': u'1920x1080', u'Product Dimensions': u'8.3 x 73.1 x 43.7 cm'}",2016-04-14,http://ecx.images-amazon.com/images/I/21olWIN-klL._QL70_.jpg,tv
85_tv,LG 32LF560T 80 cm (32 inches) Full HD LED TV,4.2 out of 5 stars,32480,"{u'Item model number': u'32LF560T', u'Display Resolution Maximum': u'1080p', u'Batteries Included': u'No', u'Batteries Required': u'No', u'Screen Size': u'32 Inches', u'Brand': u'LG', u'Item Weight': u'8 Kg', u'Model Name': u'32LF560T', u'Model': u'32LF560T', u'Display Technology': u'LED', u'Resolution': u'1920*1080', u'Product Dimensions': u'14 x 81 x 49 cm'}",2016-04-14,http://ecx.images-amazon.com/images/I/61ppmJTDesL._SX300_QL70_.jpg,tv
86_tv,Samsung 43J5100 108 cm (43 inches) Full HD LED TV,5 out of 5 stars,49940,"{u'Item model number': u'UA43J5100', u'Display Resolution Maximum': u'1080p Full HD', u'Batteries Included': u'No', u'Batteries Required': u'No', u'Brand': u'Samsung', u'Item Weight': u'11 Kg', u'Display Technology': u'LED', u'Model': u'UA43J5100', u'Additional Features': u""LED Display 43inch Full HD, 1920 x 1080p, Connectivity - Input : HDMI*2, USB*2, Refresh Rate : 100-200 Hz, There is 2years Onsite warranty on this product. Warranty will be provided by jumbo warranty services. If customer have any issues then customer have to just dial TOLL FREE NO. 1800-3000-2670., No installation is provided. buyer's will have to source themselves for installation."", u'Screen Size': u'43 Inches', u'Product Dimensions': u'119.4 x 66 x 15.2 cm'}",2016-04-14,http://ecx.images-amazon.com/images/I/51ozE8wGeyL._SX300_QL70_.jpg,tv
87_tv,Panasonic TH-24C400DX 60cm (24 inches) HD Ready LED TV (Black),5 out of 5 stars,13900,"{u'Item model number': u'TH-24C400DX', u'Display Resolution Maximum': u'720p', u'Total Usb Ports': u'1', u'Batteries Included': u'No', u'Batteries Required': u'No', u'Screen Size': u'24 Inches', u'Brand': u'Panasonic', u'Item Weight': u'2.5 Kg', u'Model': u'TH-24C400DX', u'Display Technology': u'LED', u'Resolution': u'1366 x 768', u'Product Dimensions': u'55.6 x 33.6 x 7.4 cm'}",2016-04-14,http://ecx.images-amazon.com/images/I/41Fz2gn6ONL._SY300_QL70_.jpg,tv
88_tv,Intex LED-3210 81cm (32 inches) HD Ready LED TV (Black),4 out of 5 stars,15727,"{u'Item model number': u'LED-3210', u'Image Aspect Ratio': u'16:9', u'Total Usb Ports': u'2', u'Audio Wattage': u'20 Watts', u'Batteries Included': u'No', u'Batteries Required': u'No', u'Screen Size': u'32 Inches', u'Brand': u'Intex', u'Refresh Rate': u'60', u'Item Weight': u'6 Kg', u'Response Time': u'7 Milliseconds', u'Model': u'LED-3210', u'Display Technology': u'LED', u'Resolution': u'1366 x 768', u'Product Dimensions': u'17.8 x 77.1 x 54.2 cm'}",2016-04-14,http://ecx.images-amazon.com/images/I/41WMGcOtl2L._SX300_QL70_.jpg,tv
89_tv,LG 22LF454A 55cm (22 inches) HD LED TV (Black),4 out of 5 stars,12099,"{u'Item model number': u'22LF454A', u'Display Resolution Maximum': u'720p', u'Total Usb Ports': u'1', u'Batteries Included': u'No', u'Batteries Required': u'No', u'Screen Size': u'22 Inches', u'Brand': u'LG', u'Aspect Ratio': u'16:9', u'Item Weight': u'4.4 Kg', u'Wattage': u'10 Watts', u'Model': u'22LF454A', u'Display Technology': u'LED', u'Resolution': u'1920 x 1080', u'Product Dimensions': u'50.8 x 3.3 x 31.6 cm'}",2016-04-14,http://ecx.images-amazon.com/images/I/51BXKTmzaFL._SX300_QL70_.jpg,tv
90_tv,Sony BRAVIA KLV-48R562C 121 cm (48 inches) Full HD LED TV,4.5 out of 5 stars,Not Available,"{u'Item model number': u'KLV-48R562C', u'Display Resolution Maximum': u'1080p', u'Audio Wattage': u'80 Watts', u'Batteries Included': u'No', u'Batteries Required': u'No', u'Screen Size': u'48 Inches', u'Brand': u'Sony', u'Item Weight': u'15 Kg', u'Model Name': u'KLV-48R562C', u'Model': u'KLV-48R562C', u'Display Technology': u'LED', u'Resolution': u'1920*1080', u'Product Dimensions': u'118 x 72 x 15.2 cm'}",2016-04-14,http://ecx.images-amazon.com/images/I/41VXlgQEuXL._SY300_QL70_.jpg,tv
91_tv,Sony BRAVIA KDL-43W800C 108 cm (43 inches) Full HD 3D LED Android TV,3.9 out of 5 stars,62490,"{u'Item model number': u'KDL-43W800C', u'Display Resolution Maximum': u'1080p', u'Batteries Included': u'No', u'Batteries Required': u'No', u'Brand': u'Sony', u'Item Weight': u'10 Kg', u'Model Name': u'KDL-43W800C', u'Model': u'KDL-43W800C', u'Display Technology': u'LED', u'Screen Size': u'43 Inches', u'Product Dimensions': u'41.5 x 26 x 6.5 cm'}",2016-04-14,http://ecx.images-amazon.com/images/I/51r2zFXl%2B5L._SY300_QL70_.jpg,tv
92_tv,Sony BRAVIA KDL-55W800C 139cm (55 inches) Full HD 3D LED with Android TV,5 out of 5 stars,106500,"{u'Item model number': u'KDL-55W800C', u'Display Resolution Maximum': u'1080p', u'Batteries Included': u'No', u'Batteries Required': u'No', u'Brand': u'Sony', u'Item Weight': u'18 Kg', u'Model Name': u'KDL-55W800C', u'Model': u'KDL-55W800C', u'Screen Size': u'55 Inches', u'Product Dimensions': u'16.5 x 16.5 x 12.7 cm'}",2016-04-14,http://ecx.images-amazon.com/images/I/51kpkMEo0WL._SX300_QL70_.jpg,tv
93_tv,Sony BRAVIA KLV-28R412B 70 cm (28 inches) HD Ready LED TV (Black),3.7 out of 5 stars,23900,"{u'Item model number': u'KLV-28R412B', u'Display Resolution Maximum': u'720p', u'Screen Size': u'28 Inches', u'Batteries Included': u'No', u'Batteries Required': u'No', u'Resolution': u'1366 x 768', u'Brand': u'Sony', u'Refresh Rate': u'100 hertz', u'Aspect Ratio': u'16:9', u'Item Weight': u'6 Kg', u'Total Usb Ports': u'1', u'Model Name': u'Bravia', u'Model': u'KLV-28R412B', u'Display Technology': u'LED', u'Model Year': u'2014', u'Product Dimensions': u'63.5 x 12.7 x 40.6 cm'}",2016-04-14,http://ecx.images-amazon.com/images/I/413AKuDVOjL._SX300_QL70_.jpg,tv
94_tv,Intex 1612 40 cm (16 inches) HD Ready LED TV (Black),Not Available,6900,"{u'Item model number': u'LED-1612', u'Display Resolution Maximum': u'720p', u'Display Type': u'LED', u'Batteries Included': u'No', u'Batteries Required': u'No', u'Screen Size': u'16 Inches', u'Brand': u'Intex', u'Item Weight': u'2.5 Kg', u'Model': u'LED-1612', u'Resolution': u'1366*768', u'Product Dimensions': u'6.9 x 90.3 x 52.8 cm'}",2016-04-14,http://ecx.images-amazon.com/images/I/41o30Xc2vRL._SY300_QL70_.jpg,tv
95_tv,LG 42LF6500 106 cm (42 inches) Full HD 3D Smart LED TV,3.9 out of 5 stars,57000,"{u'Item model number': u'42LF6500', u'Display Resolution Maximum': u'1080p', u'Total Usb Ports': u'3', u'Media Type': u'AAC, MP4, WMA, AC3, pcm', u'Supports Bluetooth Technology': u'Yes', u'GSM frequencies': u'120 hertz', u'Has Self Timer': u'Yes', u'Aspect Ratio': u'16:9', u'Product Dimensions': u'96 x 5.5 x 56.7 cm', u'Brand': u'LG', u'Software Included': u'Smart TV Platform : webOS 2.0 Smart TV powered by webOS :Yes Voice recognition - Usage In: Search / Web browsing / SNS Voice recognition : Yes (with Magic Remote Only)', u'Additional Features': u'Full HD Resolution: 42 : 106 cm, Resolution : Full HD 1920 x 1080, BackLight Module : Slim LED, Analog TV Reception : Yes, Real Cinema 24p : Yes, Speaker System : 2 Ch speaker system, Surround Sound : Virtual Surround Plus, Sound Optimizer : 3 modes (Off, Stand Type,Wall-mounted Type), Wi-Fi (Built IN/ Optional) : Yes, Magic Remote Built IN / Optional :Built IN', u'Screen Size': u'42 Inches', u'Batteries Included': u'No', u'Batteries Required': u'No', u'Item Weight': u'10 Kg', u'Model': u'42LF6500', u'Resolution': u'1920*1080', u'Audio Wattage': u'20 Watts', u'Wattage': u'20 Watts', u'Model Year': u'2015', u'Built In Decoders': u'Divx (SD/HD) : DivX HD, Picture : JPEG, JPS, MPO, External Device App Download : Yes, Audio Codec : MP2, MP3, PCM, RA, WMA, Subtitle for DivX :15 Language'}",2016-04-14,http://ecx.images-amazon.com/images/I/51NZG%2B1gLBL._SX300_QL70_.jpg,tv
96_tv,LG 43UF770T 109cm (43 inches) 4K Ultra HD LED TV,4.7 out of 5 stars,67999,"{u'Item model number': u'43UF770T', u'Display Resolution Maximum': u'4K', u'Total Usb Ports': u'3', u'Batteries Included': u'No', u'Batteries Required': u'No', u'Screen Size': u'43 Inches', u'Brand': u'LG', u'Item Weight': u'11 Kg', u'Wattage': u'20 Watts', u'Model': u'43UF770T', u'Display Technology': u'LED', u'Resolution': u'3840x2160', u'Product Dimensions': u'5.6 x 97.1 x 57 cm'}",2016-04-14,http://ecx.images-amazon.com/images/I/51A3J6jiOZL._SX300_QL70_.jpg,tv
97_tv,Sony BRAVIA KLV-22P413D 54.6 cm (22 inches) Full HD LED TV (Black),Not Available,13990,"{u'Item model number': u'KLV-22P413D', u'Display Resolution Maximum': u'1080p', u'Total Usb Ports': u'1', u'Audio Wattage': u'20 Watts', u'Batteries Included': u'No', u'Batteries Required': u'No', u'Screen Size': u'22 Inches', u'Brand': u'Sony', u'Viewing Angle': u'178 Degrees', u'Aspect Ratio': u'16:9', u'Item Weight': u'3.4 Kg', u'Model Name': u'Bravia', u'Model': u'KLV-22P413D', u'Display Technology': u'LED', u'Resolution': u'1920 x 1080', u'Product Dimensions': u'50.9 x 6.5 x 31.4 cm'}",2016-04-14,http://ecx.images-amazon.com/images/I/415sRh8sZUL._SY300_QL70_.jpg,tv
98_tv,LG 32LF595B 80 cm (32 inches) HD Ready Smart LED TV (Black),3.8 out of 5 stars,Not Available,"{u'Item model number': u'32LF595B', u'Batteries:': u'2 AAA batteries required. (included)', u'Screen Size': u'32 Inches', u'Power Source': u'AC', u'Batteries Included': u'Yes', u'Batteries Required': u'Yes', u'Resolution': u'1366 x 768', u'Brand': u'LG', u'Display Resolution Maximum': u'720p', u'Aspect Ratio': u'16:9', u'Item Weight': u'6 Kg', u'Includes Rechargable Battery': u'No', u'GSM frequencies': u'60 hertz', u'Total Usb Ports': u'1', u'Wattage': u'10 Watts', u'Includes Remote': u'Yes', u'Response Time': u'2 Milliseconds', u'Model': u'32LF595B', u'Display Technology': u'LED', u'Model Year': u'2015', u'Product Dimensions': u'73.2 x 48 x 20.6 cm'}",2016-04-14,http://ecx.images-amazon.com/images/I/41o537B1UHL._SX300_QL70_.jpg,tv
99_tv,Sony Bravia KLV-22P402C 55 cm (22 inches) Full HD LED TV (Black),4.2 out of 5 stars,Not Available,"{u'Item model number': u'P402C', u'Display Resolution Maximum': u'1080p', u'Image Aspect Ratio': u'16:09', u'Power Source': u'AC', u'Wattage': u'38 Watts', u'Batteries Included': u'No', u'Batteries Required': u'No', u'Screen Size': u'22 Inches', u'Brand': u'Sony', u'Item Weight': u'3.6 Kg', u'Display Technology': u'LED', u'Model Name': u'Bravia', u'Model': u'P402C', u'Additional Features': u'FULL HD 1080', u'Resolution': u'1920 x 1080', u'Product Dimensions': u'6.5 x 50.9 x 31.4 cm', u'Included Components': u'Remote control and batteries'}",2016-04-14,http://ecx.images-amazon.com/images/I/415sRh8sZUL._SY300_QL70_.jpg,tv
100_tv,LG 42LF553A 106cm (42 inches) Full HD LED TV (Black),3.6 out of 5 stars,41199,"{u'Item model number': u'42LF553A', u'Display Resolution Maximum': u'1080p', u'Total Usb Ports': u'1', u'Batteries Included': u'No', u'Batteries Required': u'No', u'Screen Size': u'42 Inches', u'Brand': u'LG', u'Aspect Ratio': u'16:9', u'Item Weight': u'11 Kg', u'Wattage': u'20 Watts', u'Model': u'42LF553A', u'Display Technology': u'LED', u'Resolution': u'1920 x 1080', u'Product Dimensions': u'95.9 x 5.6 x 57 cm'}",2016-04-14,http://ecx.images-amazon.com/images/I/51fJyHrjseL._SX300_QL70_.jpg,tv
101_tv,Worldtech WT-1188U 27 cm (11 inches) LED TV,4.5 out of 5 stars,Not Available,"{u'Item model number': u'WT-1188U', u'Display Resolution Maximum': u'720p', u'Brand': u'Worldtech', u'Item Weight': u'1 Kg', u'Model': u'WT-1188U', u'Additional Features': u'TOUCH SCREEN', u'Screen Size': u'11 Inches', u'Product Dimensions': u'2.9 x 2.8 x 0.6 cm'}",2016-04-14,http://ecx.images-amazon.com/images/I/51n8myV1MAL._SX300_QL70_.jpg,tv
102_tv,Sony KLV-W512D W51D 81 cm (32 inches) HD Ready LED Smart TV,4 out of 5 stars,32990,"{u'Item model number': u'W51D', u'Image Aspect Ratio': u'16:9', u'Total Usb Ports': u'2', u'Audio Wattage': u'30 Watts', u'Screen Size': u'32 Inches', u'Brand': u'Sony', u'Item Weight': u'6 Kg', u'Model Name': u'KLV-W512D', u'Model': u'W51D', u'Display Technology': u'LED', u'Resolution': u'1366 x 768', u'Product Dimensions': u'6.5 x 73.8 x 44.1 cm'}",2016-04-14,http://ecx.images-amazon.com/images/I/41dRBpuEoFL._SX300_QL70_.jpg,tv
103_tv,Sony KLV-32R512C 80 cm (32 inches) WXGA HD Ready LED TV,3.9 out of 5 stars,31200,"{u'Item model number': u'KLV-32R512C', u'Display Resolution Maximum': u'1080p', u'Batteries Included': u'No', u'Batteries Required': u'No', u'Screen Size': u'32 Inches', u'Brand': u'Sony', u'Refresh Rate': u'100 hertz', u'Item Weight': u'8 Kg', u'Model': u'KLV-32R512C', u'Display Technology': u'LED', u'Resolution': u'1280 x 800', u'Product Dimensions': u'82.2 x 51.6 x 15.2 cm'}",2016-04-14,http://ecx.images-amazon.com/images/I/51HnmPbXOBL._SX300_QL70_.jpg,tv
104_tv,SkyHi SK50K70 127cm (50 inches) Full HD Smart LED TV (Silver),5 out of 5 stars,41066,"{u'Item model number': u'SK50K70', u'Display Resolution Maximum': u'1080p', u'Total Usb Ports': u'3', u'Audio Wattage': u'16 Watts', u'Screen Size': u'50 Inches', u'Brand': u'SkyHi', u'Viewing Angle': u'176 Degrees', u'Aspect Ratio': u'16:9', u'Item Weight': u'18 Kg', u'Refresh Rate': u'60 hertz', u'Response Time': u'8.5 Milliseconds', u'Model': u'SK50K70', u'Display Technology': u'LED', u'Resolution': u'1920 x 1080', u'Product Dimensions': u'150.2 x 95.5 x 20.5 cm', u'Included Components': u'Wallmount, Remote Control, User Manual and Batteries for Remote'}",2016-04-14,http://ecx.images-amazon.com/images/I/31d3F1TzpPL._SX300_QL70_.jpg,tv
105_tv,Mitashi MiDE031v18 81cm (32 inches) HD Ready LED TV (Black),5 out of 5 stars,15818,"{u'Item model number': u'MiDE031v18', u'Display Resolution Maximum': u'1366 x 768', u'Image Aspect Ratio': u'16:9', u'Total Usb Ports': u'1', u'Image Contrast Ratio': u'500000: 1', u'Aspect Ratio': u'16:9 - 1.66:1', u'Product Dimensions': u'81.5 x 13 x 49.5 cm', u'Power Source': u'AC', u'Remote Control Description': u'Wireless', u'Brand': u'Mitashi', u'Material': u'Fibre', u'Media Type': u'AAC, dvd, avi, mpeg, JPEG', u'Device interface - primary': u'Buttons', u'Additional Features': u'Super Slim Panel, Support HDMI/USB, Wide Viewing angle, Chrome Plated Stand, Very High Constrast Ration, Noise Reduction, Free Installation', u'Screen Size': u'32 Inches', u'Included Components': u'Remote Control, AAA Batteries, Desktop Stand, Stand Support Screws, Wallmount Stand, Instruction Manual and Warranty Card', u'Batteries Included': u'No', u'Batteries Required': u'No', u'Supported Image Type': u'JPEG', u'Item Weight': u'3.4 Kg', u'Model': u'MiDE031v18', u'Resolution': u'1366 x 768', u'Audio Wattage': u'16 Watts', u'Refresh Rate': u'60 hertz', u'Supported Audio Format': u'mp3, aac', u'Display Technology': u'LED'}",2016-04-14,http://ecx.images-amazon.com/images/I/51GSAzcOkDL._SX300_QL70_.jpg,tv
106_tv,LG 28LF452A 70 cm (28 inches) HD Ready LED TV,3.4 out of 5 stars,17999,"{u'Item model number': u'28LF452A', u'Display Resolution Maximum': u'720p', u'Batteries Included': u'No', u'Batteries Required': u'No', u'Screen Size': u'28 Inches', u'Brand': u'LG', u'Item Weight': u'6 Kg', u'Model Name': u'28LF452A', u'Model': u'28LF452A', u'Display Technology': u'LED', u'Resolution': u'1366*768', u'Product Dimensions': u'13 x 79 x 46 cm'}",2016-04-14,http://ecx.images-amazon.com/images/I/51-XVrCWl6L._SX300_QL70_.jpg,tv
107_tv,Samsung 48J5300 121 cm (48 inches) Full HD Smart LED Television,Not Available,66900,"{u'Item model number': u'48J5300', u'Display Resolution Maximum': u'1080p', u'Batteries Included': u'No', u'Batteries Required': u'No', u'Screen Size': u'48 Inches', u'Brand': u'Samsung', u'Viewing Angle': u'176 Degrees', u'Refresh Rate': u'60Hz', u'Item Weight': u'12 Kg', u'Model Name': u'48J5300', u'Model': u'48J5300', u'Display Technology': u'LED', u'Resolution': u'1920*1080', u'Product Dimensions': u'121 x 74 x 15.4 cm'}",2016-04-14,http://ecx.images-amazon.com/images/I/61lsH-bvh%2BL._SX300_QL70_.jpg,tv
108_tv,Philips 32PFL3230/V7 80 cm (32 inches) HD Ready LED Television,1.6 out of 5 stars,16599,"{u'Item model number': u'LED 32PFL3230', u'Display Resolution Maximum': u'1080p', u'Batteries Included': u'No', u'Batteries Required': u'No', u'Brand': u'Philips', u'Item Weight': u'7 Kg', u'Model Name': u'LED 32PFL3230', u'Model': u'LED 32PFL3230', u'Display Technology': u'LED', u'Screen Size': u'32 Inches', u'Product Dimensions': u'91.4 x 52.1 x 17.3 cm'}",2016-04-14,http://ecx.images-amazon.com/images/I/51TjNFbK1dL._SX300_QL70_.jpg,tv
