SerialN,Name,Ratings,Price,Condition,Date
SerialN,Name,Ratings,Price,Details,Date,img_link,type
73_tablet,Lenovo Tab 2 A7-30 2G Tablet,4.5 out of 5 stars,7453,"{u'Item model number': u'Tab 2 A7-30 2G', u'Product Dimensions': u'10.5 x 0.9 x 19.1 cm', u'Operating System': u'Android', u'Item Height': u'19.1 Centimeters', u'Item Width': u'9 Millimeters', u'Brand': u'Lenovo', u'Maximum Display Resolution': u'1024 x 600', u'Item Weight': u'268 g', u'Screen Size': u'7 Inches', u'Colour': u'Black', u'Included Components': u'USB Cable, User Guide, Tablet, Travel Power Adaptor, Warranty Card'}",2016-04-15,http://ecx.images-amazon.com/images/I/31e0wTv3WtL._SX300_QL70_.jpg,tablet
74_tablet,Apple Ipad Mini 4 Wi-Fi 64Gb Space Gray (Mk9G2Hn/A),4.5 out of 5 stars,35900,"{u'Item model number': u'MK9G2HN/A', u'Operating System': u'iOS', u'Brand': u'Apple', u'Item Weight': u'921 g', u'Screen Size': u'7.9 Inches', u'Product Dimensions': u'21.6 x 14.6 x 5.6 cm'}",2016-04-15,http://ecx.images-amazon.com/images/I/41-BzVmsABL._SY300_QL70_.jpg,tablet
75_tablet,Asus Padfone Mini PF400CG (White),3.3 out of 5 stars,8249,"{u'Item model number': u'PF400CG', u'Operating System': u'Android', u'Brand': u'Asus', u'Item Weight': u'640 g', u'Screen Size': u'7 Inches', u'Product Dimensions': u'21 x 12.8 x 5.6 cm'}",2016-04-15,http://ecx.images-amazon.com/images/I/31SS6O5c4GL._SY300_QL70_.jpg,tablet
76_tablet,"iBall Slide A2 Stellar with 8Gb, Wifi, 3G and Voice Calling)",3.9 out of 5 stars,7629,"{u'Item model number': u'Stellar A2', u'Operating System': u'Android', u'Item Height': u'6.6 Centimeters', u'Item Width': u'16.7 Centimeters', u'Brand': u'iBall', u'Maximum Display Resolution': u'HD screen resolution (1280*800)', u'Item Weight': u'680 g', u'Number of Batteries': u'1', u'Screen Size': u'7 Inches', u'Product Dimensions': u'23.1 x 16.7 x 6.6 cm'}",2016-04-15,http://ecx.images-amazon.com/images/I/41rrCebif3L._SY300_QL70_.jpg,tablet
77_tablet,Zync Dual Z777 Tablet with Free Keyboard,Not Available,Not Available,"{u'Item model number': u'Dual Z777', u'Colour': u'Grey', u'Brand': u'Zync', u'Maximum Display Resolution': u'1024*600 Pixels', u'Item Weight': u'1.1 Kg', u'Tuner Technology': u'FM Radio', u'Operating System': u'Andriod', u'Screen Size': u'7 Inches', u'Product Dimensions': u'24.7 x 17.2 x 8.9 cm', u'Connectivity Type': u'802_11_BGN', u'Included Components': u'Tablet, Keyboard, Charger, Headphone with Mic, USB cable, OTG cable, Screen Guard, Lycra Pouch'}",2016-04-15,http://ecx.images-amazon.com/images/I/41AUofDi%2B3L._SY300_QL70_.jpg,tablet
78_tablet,Swipe 3D Life Plus Quad Core (Black),2.2 out of 5 stars,2990,"{u'Item model number': u'3D Life Plus Quad Core (Black)', u'Product Dimensions': u'10.8 x 1.1 x 19.5 cm', u'Operating System': u'Android', u'Item Height': u'19.5 Centimeters', u'Power Source': u'AC & Battery', u'Item Width': u'11 Millimeters', u'Number of HDMI Ports': u'1', u'Brand': u'Swipe', u'Maximum Display Resolution': u'1080p Full HD', u'Item Weight': u'549 g', u'Card Reader': u'MicroSD', u'Number of Batteries': u'1', u'Screen Size': u'7 Inches', u'Colour': u'Black', u'Included Components': u'Data Cable, User Manual, USB Power Adaptor, OTG Cable, 3D Goggle, Warranty Card'}",2016-04-15,http://ecx.images-amazon.com/images/I/41Ojz2uJTiL._SY300_QL70_.jpg,tablet
79_tablet,"iBall Slide A41 Octa Tablet with 16gb,Wifi,3G and Voice Calling",4 out of 5 stars,11399,"{u'Item model number': u'A41', u'Operating System': u'Android', u'Item Height': u'6 Centimeters', u'Item Width': u'14.3 Centimeters', u'Brand': u'iBall', u'Maximum Display Resolution': u'FHD IPS Screen (1920*1200 pixel)', u'Item Weight': u'640 g', u'Number of Batteries': u'1', u'Screen Size': u'7 Inches', u'Product Dimensions': u'23 x 14.3 x 6 cm'}",2016-04-15,http://ecx.images-amazon.com/images/I/51mxzNm3cPL._SY300_QL70_.jpg,tablet
80_tablet,"BaSlate 72S Tablet with Dual Sim, Wifi, 512 MB RAM,7 inch Multi Touch Screen 1024 * 600 HD Display",2.7 out of 5 stars,Not Available,"{u'Item model number': u'7-8S', u'Colour': u'White', u'Brand': u'Baslate', u'Item Weight': u'499 g', u'Operating System': u'Android', u'Screen Size': u'7 Centimeters', u'Product Dimensions': u'19 x 10 x 0.6 cm', u'Included Components': u'Tablet, Charger and User Guide'}",2016-04-15,http://ecx.images-amazon.com/images/I/51RjG5V21KL._SY300_QL70_.jpg,tablet
81_tablet,VOX V105 New (512MB/8GB) 3G Voice Tablet With Keyboard,3.3 out of 5 stars,Not Available,"{u'Item model number': u'V105(512MB/8GB) + KB', u'Colour': u'black', u'Brand': u'Vox', u'Item Weight': u'862 g', u'Operating System': u'Android', u'Screen Size': u'7 Inches', u'Product Dimensions': u'22.9 x 14.5 x 7.9 cm', u'Included Components': u'Tablet, Charger, USB Cable, Users Manual, Keyboard'}",2016-04-15,http://ecx.images-amazon.com/images/I/51WnDK4ekiL._SY300_QL70_.jpg,tablet
82_tablet,"Lenovo Miix 3-830 Tablet (WiFi), Ebony Black",4 out of 5 stars,10398,"{u'Item model number': u'Miix 3-830', u'Whats in the box': u'Tablet, Charger and User Manual', u'Connectivity technologies': u'For data connectivity only: WiFi. This tablet does not support voice calling.', u'Weight': u'375 Grams', u'Wireless communication technologies': u'Bluetooth', u'Product Dimensions': u'20 x 0.9 x 13.7 cm', u'Item Weight': u'376 g', u'Special features': u'Wi-Fi', u'OS': u'Windows', u'Colour': u'Ebony Black'}",2016-04-15,http://ecx.images-amazon.com/images/I/41DOgXkC6wL._SY300_QL70_.jpg,tablet
83_tablet,"iBall Slide 3G 6095-D20 Tablet (WiFi, 3G, Voice Calling), Black",2 out of 5 stars,5799,"{u'Item model number': u'Slide 3G 6095-D20', u'Whats in the box': u'Tablet, Battery, Charger and User Guide', u'Connectivity technologies': u'GSM, 3G, HSPA, GPRS, EDGE, WiFi 802.11 b/g/n', u'Weight': u'500 Grams', u'Wireless communication technologies': u'Bluetooth, WiFi Hotspot', u'Product Dimensions': u'19.4 x 0.9 x 10.3 cm', u'Item Weight': u'499 g', u'Special features': u'3G', u'OS': u'Android', u'Colour': u'Black'}",2016-04-15,http://ecx.images-amazon.com/images/I/31Ei2f8kjOL._SY300_QL70_.jpg,tablet
84_tablet,"Iball Slide Brillante((Special Silver, 8 Gb, Wi-Fi+3G-Voice Calling)",2.4 out of 5 stars,5798,"{u'Item model number': u'Slide Brillante', u'Colour': u'Special Silver', u'Brand': u'iBall', u'Maximum Display Resolution': u'1024 * 600', u'Item Weight': u'621 g', u'Operating System': u'Android', u'Screen Size': u'7 Inches', u'Product Dimensions': u'21.8 x 13.7 x 6.6 cm', u'Included Components': u'Tablet,One Charger,Head phone.USB Cable,OTG Cable,Carry Pouch,Cleaning Cloth,User Manaual'}",2016-04-15,http://ecx.images-amazon.com/images/I/41a4d5CNPtL._SX300_QL70_.jpg,tablet
85_tablet,"Dell Venue 7 3741 Tablet (WiFi, 3G, Voice Calling), Black",2.6 out of 5 stars,Not Available,"{u'Item model number': u'Venue 7 3741', u'Whats in the box': u'Tablet, Charger and User Manual', u'Connectivity technologies': u'GSM, 3G, GPRS, EGDE, WiFi 802.11 AC', u'Weight': u'750 Grams', u'Wireless communication technologies': u'Bluetooth, WiFi Hotspot', u'Product Dimensions': u'19.9 x 1 x 10.3 cm', u'Item Weight': u'748 g', u'Special features': u'3G', u'OS': u'Android', u'Colour': u'Black'}",2016-04-15,http://ecx.images-amazon.com/images/I/41JHK2aGagL._SY300_QL70_.jpg,tablet
86_tablet,Tescom Turbo 2G Calling Android 4.4.2 Tablet,2.7 out of 5 stars,2999,"{u'Item model number': u'Turbo 2G', u'Colour': u'White', u'Power Source': u'AC & Battery', u'Brand': u'Tescom', u'Item Weight': u'680 g', u'Tuner Technology': u'No', u'Operating System': u'Android', u'Screen Size': u'7 Inches', u'Product Dimensions': u'22.3 x 17.6 x 7.6 cm', u'Included Components': u'OTG cable, Charger , Warranty Card'}",2016-04-15,http://ecx.images-amazon.com/images/I/41mt9qoxiNL._SX300_QL70_.jpg,tablet
87_tablet,"Apple iPad Mini 3 (Space Grey, 16GB, WiFi + Cellular)",3.8 out of 5 stars,34899,"{u'Item model number': u'MH3E2LL/A', u'Batteries:': u'1 Lithium ion batteries required. (included)', u'Item Width': u'13.5 Centimeters', u'Lithium Battery Energy Content': u'23.8 Watt Hours', u'Processor Count': u'2', u'RAM Size': u'1 GB', u'Number of Lithium Ion Cells': u'1', u'Wireless Type': u'802.11 a/b/g/n', u'Operating System': u'iOS', u'Lithium battery Voltage': u'5 Volts', u'Product Dimensions': u'0.7 x 13.5 x 20 cm', u'Screen Size': u'7.9 Inches', u'Connectivity Type': u'Bluetooth', u'Included Components': u'Tablet, Charger and User Manual', u'Number of USB 2.0 Ports': u'1', u'Colour': u'Space Grey', u'Item Weight': u'340 g', u'Lithium battery Weight': u'3.5 Grams', u'Computer Memory Type': u'SIMM', u'Item Height': u'20 Centimeters', u'Series': u'iPad Mini 3', u'Rear Webcam Resolution': u'5 Megapixels', u'Brand': u'Apple'}",2016-04-15,http://ecx.images-amazon.com/images/I/51jowmOEN7L._SY300_QL70_.jpg,tablet
88_tablet,"Apple iPad Air (32GB, WiFi), Silver",4.9 out of 5 stars,30900,"{u'Item model number': u'iPad Air', u'Whats in the box': u'iPad Air, USB Cable and USB Power Adapter', u'Connectivity technologies': u'WiFi (802.11a/b/g/n) 2.4GHz and 5GHz, 3.5 mm Headphone Jack, For data connectivity only: WiFi and 3G. This tablet does not support voice calling.', u'Weight': u'465 Grams', u'Wireless communication technologies': u'Bluetooth v4.0, WiFi (802.11a/b/g/n)', u'Product Dimensions': u'24 x 0.8 x 17 cm', u'Item Weight': u'467 g', u'Device interface - primary': u'Touch Screen', u'Special features': u'Music Player, Video Player, Full HD Playback, FaceTime, GPS, Three-axis Gyro sensor, Accelerometer sensor, Digital Compass, Ambient light sensor, E-mail, Adobe Acrobat, Cloud Computing Support, MS Office Documents', u'OS': u'iOS', u'Colour': u'Silver'}",2016-04-15,http://ecx.images-amazon.com/images/I/51%2BnQgnBJfL._SY300_QL70_.jpg,tablet
89_tablet,"HUAWEI MEDIAPAD 7 YOUTH 2(VOICE CALL,3G,QUAD CORE)",3.3 out of 5 stars,6400,"{u'Item model number': u'S7-721U', u'Operating System': u'Android', u'Brand': u'Huawei', u'Item Weight': u'522 g', u'Screen Size': u'7 Inches', u'Product Dimensions': u'20 x 13 x 4.2 cm'}",2016-04-15,http://ecx.images-amazon.com/images/I/41kk-AbdI7L._SX300_QL70_.jpg,tablet
90_tablet,"iBall Slide Performance Series 7236 3G17 Tablet (4GB, WiFi, 3G, Voice Calling), Silver-Black",3.7 out of 5 stars,4875,"{u'Item model number': u'7236 3G', u'Whats in the box': u'Tablet, Battery, Charger and User Guide', u'Connectivity technologies': u'GSM, (850/900/1800/1900 MHz), EDGE, GPRS, WiFi, Supports OTG Cable', u'Weight': u'4.5 Grams', u'Wireless communication technologies': u'Bluetooth', u'Product Dimensions': u'20.3 x 5.1 x 20.3 cm', u'Item Weight': u'5 g', u'Device interface - primary': u'Touch Screen', u'Special features': u'Music Player, Video Player, Voice Calling, GPS, A-GPS, E-mail, Dual SIM', u'OS': u'Android', u'Colour': u'Silver-Black'}",2016-04-15,http://ecx.images-amazon.com/images/I/51Lbt3GmplL._SY300_QL70_.jpg,tablet
91_tablet,"Asus Fonepad 7 ME175CG-1A007A Tablet (8GB,WiFi, 3G, Voice Calling, Dual SIM), White",4.1 out of 5 stars,Not Available,"{u'Item model number': u'ME175CG-1A007A', u'Whats in the box': u'Tablet, Battery, Charger, Data Cable and User Guide', u'Connectivity technologies': u'GSM, (900/1800 MHz), WCDMA, 3G, (900/2100 MHz), EDGE, WiFi, GPRS, Wi-Fi 802.11 a/b/g/n, dual band, Bluetooth:v3.0, microUSB v2.0, GPS, GLONASS & AGPS', u'Weight': u'340 Grams', u'Wireless communication technologies': u'Bluetooth, Wi-Fi', u'Product Dimensions': u'23.3 x 14.7 x 5.2 cm', u'Item Weight': u'340 g', u'Device interface - primary': u'Touch Screen', u'Special features': u'3G', u'OS': u'Android', u'Colour': u'White'}",2016-04-15,http://ecx.images-amazon.com/images/I/41aWwSqQEkL._SY300_QL70_.jpg,tablet
92_tablet,"Apple iPad Air 2 (Space Grey, 64GB, WiFi + Cellular)",4.2 out of 5 stars,47499,"{u'Item model number': u'MH2M2LL/A', u'Batteries:': u'1 Lithium ion batteries required. (included)', u'Whats in the box': u'Tablet, Charger and User Manual', u'Connectivity technologies': u'GSM, CDMA, 3G, UMTS, HSPA, HSPA+, LTE, WiFi 802.11 a/b/g/n/ac', u'Weight': u'445 Grams', u'Wireless communication technologies': u'Bluetooth', u'Product Dimensions': u'0.6 x 16.8 x 23.9 cm', u'RAM': u'1 GB', u'Item Weight': u'445 g', u'Device interface - primary': u'Touch screen/stylus pen', u'Special features': u'Video Calls, Single SIM, GPS, Music Player, Video Player, Touch ID, Accelerometer, Ambient light sensor, Three-axis gyro sensor, eCompass, Barometer, E-mail, Retina display, Fingerprint identity sensor', u'OS': u'iOS', u'Colour': u'Space Grey'}",2016-04-15,http://ecx.images-amazon.com/images/I/41Ap2B-agbL._SY300_QL70_.jpg,tablet
93_tablet,"Salora Pro Tab HD Tablet (WiFi, 3G via Dongle)",2.5 out of 5 stars,2999,"{u'Item model number': u'Pro HD', u'Whats in the box': u'Tablet, USB Cable, Charger, User Guide and Headphones', u'Connectivity technologies': u'For data connectivity only: WiFi. This tablet does not support voice calling.', u'Weight': u'290 Grams', u'Wireless communication technologies': u'WiFi Hotspot', u'Product Dimensions': u'19.6 x 1 x 12.1 cm', u'Item Weight': u'290 g', u'Special features': u'GPS, Music Player, Video Player, Accelerometer sensor, E-mail', u'OS': u'Android'}",2016-04-15,http://ecx.images-amazon.com/images/I/41NvXHXF%2BfL._SX300_QL70_.jpg,tablet
94_tablet,"Apple iPad Air (Space Grey, 16GB, WiFi + Cellular)",4.4 out of 5 stars,34499,"{u'Item model number': u'iPad Air', u'Whats in the box': u'iPad Air, USB Cable and USB Power Adapter', u'Connectivity technologies': u'WiFi (802.11a/b/g/n) 2.4GHz and 5GHz, 3G, LTE, 3.5 mm Headphone Jack, For data connectivity only: WiFi and 3G. This tablet does not support voice calling.', u'Weight': u'475 Grams', u'Wireless communication technologies': u'Bluetooth v4.0, WiFi (802.11a/b/g/n)', u'Product Dimensions': u'24 x 0.8 x 17 cm', u'Item Weight': u'476 g', u'Device interface - primary': u'Touch Screen', u'Special features': u'Music Player, Video Player, Full HD Playback, FaceTime, GPS, Three-axis Gyro sensor, Accelerometer sensor, Digital Compass, Ambient light sensor, E-mail, Adobe Acrobat, Cloud Computing Support, MS Office Documents', u'OS': u'iOS', u'Colour': u'Space Grey'}",2016-04-15,http://ecx.images-amazon.com/images/I/511g0iqwlaL._SY300_QL70_.jpg,tablet
95_tablet,Samsung Galaxy Tab 3 V T116 (EBONY Black),3.3 out of 5 stars,9250,"{u'Item model number': u'SM-T116NYKYINS', u'Operating System': u'Android', u'Brand': u'Samsung', u'Item Weight': u'549 g', u'Screen Size': u'7 Inches', u'Product Dimensions': u'20 x 12.6 x 4.6 cm'}",2016-04-15,http://ecx.images-amazon.com/images/I/418Hi3WrUmL._SY300_QL70_.jpg,tablet
96_tablet,"Lava Ivory M4 T80 Tablet (WiFi, 3G, Voice Calling), Grey",4.7 out of 5 stars,9299,"{u'Item model number': u'M4 T80', u'Whats in the box': u'Tablet, Charger, Earphone, User Manual and Warranty Card', u'Connectivity technologies': u'For data connectivity only: 2G, (900/1800 MHz), 3G, (900/2100 MHz), WiFi. This tablet does not support voice calling.', u'Weight': u'320 Grams', u'Wireless communication technologies': u'Bluetooth, WiFi Hotspot', u'Product Dimensions': u'21.1 x 0.8 x 12.3 cm', u'Item Weight': u'322 g', u'Special features': u'Voice Calling through Earphones, Single SIM, GPS, Music Player, Video Player, FM Radio, G sensor, E-mail', u'OS': u'Android', u'Colour': u'Grey'}",2016-04-15,http://ecx.images-amazon.com/images/I/31%2BiAUK-QSL._SX300_QL70_.jpg,tablet
97_tablet,"Apple iPad Pro 9.7 inch (128GB, Wifi+ Cellular, Rose Gold) 2016 Model",Not Available,80700,"{u'Item model number': u'MLYL2', u'Batteries Included': u'No', u'Brand': u'Apple', u'Item Weight': u'540 g', u'Model': u'MLYL2', u'Additional Features': u'Audio formats supported: AAC (8 to 320 Kbps), Protected AAC (from iTunes Store), HE-AAC, MP3 (8 to 320 Kbps), MP3 VBR, Audible (formats 2, 3, 4, Audible Enhanced Audio, AAX and AAX+), Apple Lossless, AIFF and WAV, Built-in 27.5-watt-hour rechargeable lithium-polymer battery. Up to 10 hours of sur\ufb01ng the web on Wi-Fi, watching video or listening to music Charging via power adapter or USB to computer system., Video formats supported: H.264 video up to 1080p, 60 frames per second, High Profile level 5.0 with AAC-LC audio up to 160 Kbps, 48kHz, stereo audio in .m4v, .mp4 and .mov file formats; MPEG-4 video up to 2.5 Mbps, 640x480 pixels, 30 frames per second, Simple Profile with AAC-LC audio up to 160 Kbps per channel, 48kHz, stereo audio in .m4v, .mp4 and .mov file formats; Motion JPEG (M\u2011JPEG) up to 35 Mbps, 1280x720 pixels, 30 frames per second, audio in ulaw, PCM stereo audio in .avi file format', u'Product Dimensions': u'10 x 9 x 8 cm', u'Included Components': u'iPad Pro 9.7 inch, Lightning to USB Cable,Foreign Pin Power adapter.'}",2016-04-15,http://ecx.images-amazon.com/images/I/41Bl4rtV8uL._SY300_QL70_.jpg,tablet
98_tablet,iBall Slide Cuddle A4 (16GB),3.3 out of 5 stars,6789,"{u'Item Weight': u'422 g', u'Item model number': u'Cuddle A4', u'Brand': u'iBall', u'Product Dimensions': u'22.4 x 13.2 x 6 cm'}",2016-04-15,http://ecx.images-amazon.com/images/I/51kNOfaX-hL._SX300_QL70_.jpg,tablet
99_tablet,"Binatone Appstar Gx Tablet (4GB, Wifi)",3.7 out of 5 stars,3775,"{u'Item model number': u'Appstar GX', u'Operating System': u'Android', u'Series': u'Appstar GX', u'Brand': u'Binatone', u'Item Weight': u'1.2 Kg', u'Screen Size': u'7 Inches', u'Product Dimensions': u'33.4 x 20.4 x 8 cm', u'Connectivity Type': u'bluetooth'}",2016-04-15,http://ecx.images-amazon.com/images/I/418jWjrlibL._SY300_QL70_.jpg,tablet
100_tablet,"Datawind UbiSlate 3G7 Tablet (WiFi, 3G, Voice Calling)",2.4 out of 5 stars,Not Available,"{u'Item model number': u'Ubislate 3G7', u'Operating System': u'Android', u'Item Height': u'6 Centimeters', u'Item Width': u'16.3 Centimeters', u'Brand': u'Datawind', u'Wireless Type': u'802.11bgn', u'Item Weight': u'499 g', u'RAM Size': u'512 MB', u'Screen Size': u'7 Inches', u'Product Dimensions': u'23.4 x 16.3 x 6 cm', u'Connectivity Type': u'Bluetooth'}",2016-04-15,http://ecx.images-amazon.com/images/I/41ZOTJwyjIL._SX300_QL70_.jpg,tablet
101_tablet,Zync z900plus,Not Available,4999,"{u'Batteries:': u'1 Lithium ion batteries required. (included)', u'Colour': u'black', u'Power Source': u'AC & Battery', u'Battery Charge Cycles': u'1 Years', u'Card Reader': u'MicroSD', u'Brand': u'Zync', u'Maximum Display Resolution': u'1080p Full HD', u'Item Weight': u'630 g', u'Average Battery Life (in hours)': u'5 Hours', u'Operating System': u'Android', u'Battery Description': u'battery_type_12v', u'Screen Size': u'7 Inches', u'Product Dimensions': u'8.8 x 5.6 x 2.5 cm', u'Included Components': u'Tablet, Charger, Earphones, OTG Converter, Screen Guard and User Manual'}",2016-04-15,http://ecx.images-amazon.com/images/I/51Q9tkwoVZL._SY300_QL70_.jpg,tablet
102_tablet,"HP Stream 8 Tablet (WiFi, 3G), Black",3.5 out of 5 stars,13100,"{u'Item model number': u'Stream 8', u'Whats in the box': u'Tablet, Charger, USB Cable and Documents', u'Connectivity technologies': u'For data connectivity only: 3G, HSPA+, WiFi 802.11b/g/n. This tablet does not support voice calling.', u'Weight': u'410 Grams', u'Wireless communication technologies': u'Bluetooth', u'Product Dimensions': u'20.9 x 0.9 x 12.4 cm', u'Item Weight': u'408 g', u'Form factor': u'Touchscreen Phone', u'Special features': u'3G', u'OS': u'Windows', u'Colour': u'Black'}",2016-04-15,http://ecx.images-amazon.com/images/I/41NutcTKMUL._SY300_QL70_.jpg,tablet
103_tablet,Apple iPad Pro Wi-Fi Cell 128GB Space Gray (ML2I2HN/A),4 out of 5 stars,91000,"{u'Item model number': u'ML2I2HN/A', u'Operating System': u'iOS', u'Brand': u'Apple', u'Item Weight': u'1.7 Kg', u'Product Dimensions': u'36.2 x 30 x 11.2 cm', u'Colour': u'Space Gray'}",2016-04-15,http://ecx.images-amazon.com/images/I/419Bc%2Ber-LL._SY300_QL70_.jpg,tablet
104_tablet,"Baslate 7-6D Tablet with 1GB/16GB, Dual Sim,3G Calling,Wi-FI+BT & Display 1024*600,White",1 out of 5 stars,Not Available,"{u'Item model number': u'Baslate 7_6D', u'Operating System': u'Android', u'Brand': u'Baslate', u'Item Weight': u'499 g', u'Product Dimensions': u'19 x 10 x 0.6 cm', u'Colour': u'White'}",2016-04-15,http://ecx.images-amazon.com/images/I/51Qji1%2B-UVL._SY300_QL70_.jpg,tablet
105_tablet,"Samsung Google Nexus 10 (Wi-Fi only, 32 GB)",1 out of 5 stars,53220,"{u'Item model number': u'Nexus 10', u'Computer Memory Type': u'DDR3 SDRAM', u'Lithium battery Weight': u'50 Grams', u'Operating System': u'Android', u'Item Height': u'26.4 Centimeters', u'Item Width': u'9 Millimeters', u'Number of Serial Ports': u'1', u'Brand': u'Samsung', u'Number of USB 2.0 Ports': u'1', u'Card Reader': u'MMCmicro', u'Wireless Type': u'802.11bgn, 802.11abg', u'Item Weight': u'603 g', u'Graphics Card Interface': u'Integrated', u'Processor Count': u'2', u'Rear Webcam Resolution': u'5 Megapixels', u'Lithium Battery Energy Content': u'50 Watt Hours', u'RAM Size': u'2 GB', u'Screen Size': u'10.1 Inches', u'Product Dimensions': u'17.8 x 0.9 x 26.4 cm'}",2016-04-15,http://ecx.images-amazon.com/images/I/41bpHQaQhqL._SX300_QL70_.jpg,tablet
106_tablet,"Micromax Fantabulet F666 Tablet (WiFi, 3G), Grey",3.5 out of 5 stars,7429,"{u'Item model number': u'Fantabulet F666', u'Whats in the box': u'Tablet, Charger and User Manual', u'Connectivity technologies': u'For data connectivity only: 3G, WiFi. This tablet does not support voice calling.', u'Weight': u'265 Grams', u'Wireless communication technologies': u'Bluetooth, WiFi Hotspot', u'Product Dimensions': u'19 x 1 x 10 cm', u'Battery Power Rating': u'3000 milliamp_hours', u'Item Weight': u'263 g', u'Special features': u'Dual SIM, Music Player, Video Player, E-mail', u'OS': u'Android', u'Colour': u'Grey'}",2016-04-15,http://ecx.images-amazon.com/images/I/41aJ2AmD4HL._SY300_QL70_.jpg,tablet
107_tablet,"Lenovo Ideatab A1000 Tablet (4GB, WiFi, Voice Calling), Black",3.9 out of 5 stars,Not Available,"{u'Item model number': u'A1000', u'Whats in the box': u'Tablet, Battery, Charger, USB cable and User manual', u'Connectivity technologies': u'GSM,(900/1800 MHz),WiFi,2G,OTG USB,GPS,GPRS,EDGE,3.5mm earphone jack', u'Weight': u'350 Grams', u'Wireless communication technologies': u'Bluetooth, WiFi, GPRS, GPS, EDGE', u'Product Dimensions': u'12.1 x 1.1 x 19.9 cm', u'Item Weight': u'349 g', u'Device interface - primary': u'Touch Screen', u'Form factor': u'Touchscreen', u'Special features': u'Voice Calling, Video Calls, Music Player, Video Player, G sensor, Accelerometer, GPS, E-mail, Dolby Digital Plus', u'OS': u'Android', u'Colour': u'Black'}",2016-04-15,http://ecx.images-amazon.com/images/I/41a82HStUML._SY300_QL70_.jpg,tablet
108_tablet,Vox V105HD Dual Sim 3G Dual Core HD Tablet with 2600 mAh powerbank,2 out of 5 stars,3699,"{u'Item model number': u'V105HD + PB', u'Operating System': u'Android', u'Brand': u'Vox', u'Item Weight': u'699 g', u'Screen Size': u'7 Inches', u'Product Dimensions': u'21.6 x 14.5 x 9.9 cm', u'Included Components': u'Tablet, ,Charger, USB-OTG Cable, Manual and powerbank'}",2016-04-15,http://ecx.images-amazon.com/images/I/51oduIOnFGL._SX300_QL70_.jpg,tablet
109_tablet,"Apple iPad Mini 3 (Gold, 16GB, WiFi)",4.4 out of 5 stars,28900,"{u'Item model number': u'MGYE2LL/A', u'Batteries:': u'1 Lithium ion batteries required. (included)', u'Item Width': u'13.5 Centimeters', u'Lithium Battery Energy Content': u'23.8 Watt Hours', u'Processor Count': u'2', u'RAM Size': u'1 GB', u'Number of Lithium Ion Cells': u'1', u'Wireless Type': u'802.11 a/b/g/n', u'Operating System': u'iOS', u'Lithium battery Voltage': u'5 Volts', u'Product Dimensions': u'0.7 x 13.5 x 20 cm', u'Screen Size': u'7.9 Inches', u'Connectivity Type': u'Bluetooth', u'Included Components': u'Tablet, Charger and User Manual', u'Number of USB 2.0 Ports': u'1', u'Colour': u'Gold', u'Item Weight': u'331 g', u'Lithium battery Weight': u'3.5 Grams', u'Computer Memory Type': u'SIMM', u'Item Height': u'20 Centimeters', u'Series': u'iPad Mini 3', u'Wattage': u'23.80 Watts', u'Rear Webcam Resolution': u'5 Megapixels', u'Brand': u'Apple'}",2016-04-15,http://ecx.images-amazon.com/images/I/51StF2QMOUL._SY300_QL70_.jpg,tablet
110_tablet,"Refurbished iBall 3G Q7271-IPS20 Tablet (WiFi, 3G, Voice Calling)",Not Available,Not Available,"{u'Item model number': u'3G Q7271-IPS20', u'Whats in the box': u'Tablet, Charger and User Manual', u'Connectivity technologies': u'GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (2100 MHz), EDGE, GPRS, WiFi 802.11 b/g/n', u'Weight': u'285 Grams', u'Wireless communication technologies': u'Bluetooth, WiFi Hotspot', u'Product Dimensions': u'19.2 x 0.9 x 11.3 cm', u'Item Weight': u'286 g', u'Special features': u'Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail', u'OS': u'Android'}",2016-04-15,http://ecx.images-amazon.com/images/I/41mBV4EWARL._SY300_QL70_.jpg,tablet
111_tablet,Apple Ipad Mini With Wi-Fi + Cellular 16Gb - White & Silver (Md543Hn/A),5 out of 5 stars,23590,"{u'Item model number': u'MD543LL/A', u'Batteries:': u'1 Lithium ion batteries required. (included)', u'Product Dimensions': u'20 x 13.5 x 0.7 cm', u'Operating System': u'iOS', u'Item Height': u'7 Millimeters', u'Lithium battery Voltage': u'12 Volts', u'Item Width': u'13.5 Centimeters', u'Lithium Battery Energy Content': u'10 Watt Hours', u'Number of Lithium Ion Cells': u'4', u'Brand': u'Apple', u'Computer Memory Type': u'DDR2 SDRAM', u'Wireless Type': u'802.11bgn', u'Item Weight': u'308 g', u'Average Battery Life (in hours)': u'10 Hours', u'Processor Count': u'1', u'Rear Webcam Resolution': u'5 Megapixels', u'RAM Size': u'1 GB', u'Screen Size': u'7.90 Inches', u'Colour': u'White', u'Lithium battery Weight': u'1.8 Grams'}",2016-04-15,http://ecx.images-amazon.com/images/I/31XVW8pyDUL._SY300_QL70_.jpg,tablet
