SerialN,Name,Ratings,Price,Condition,Date
SerialN,Name,Ratings,Price,Condition,Date
9_tablet,Not Available,4 out of 5 stars,"Rs. 10,599.00",New,2016-04-15
9_tablet,Anjani Infoworld,Not Available,"Rs. 13,990.00",New,2016-04-15
10_tablet,D ROCKS,4 out of 5 stars,"Rs. 7,949.00",New,2016-04-15
10_tablet,Not Available,4.5 out of 5 stars,"Rs. 7,999.00",New,2016-04-15
11_tablet,Not Available,4.5 out of 5 stars,"Rs. 12,999.00",New,2016-04-15
11_tablet,Not Available,4.5 out of 5 stars,"Rs. 12,999.00",New,2016-04-15
11_tablet,Not Available,4.5 out of 5 stars,"Rs. 12,999.00",New,2016-04-15
12_tablet,Not Available,4.5 out of 5 stars,"Rs. 8,899.00",New,2016-04-15
12_tablet,Not Available,4.5 out of 5 stars,"Rs. 8,899.00",New,2016-04-15
12_tablet,Not Available,4.5 out of 5 stars,"Rs. 8,999.00",New,2016-04-15
12_tablet,Not Available,4.5 out of 5 stars,"Rs. 8,999.00",New,2016-04-15
12_tablet,Not Available,4.5 out of 5 stars,"Rs. 8,999.00",New,2016-04-15
13_tablet,Inspiron16,Not Available,"Rs. 11,207.00",New,2016-04-15
13_tablet,STAR INC_SLP,4 out of 5 stars,"Rs. 11,250.00",New,2016-04-15
13_tablet,Not Available,4.5 out of 5 stars,"Rs. 11,250.00",New,2016-04-15
13_tablet,Not Available,4.5 out of 5 stars,"Rs. 11,250.00",New,2016-04-15
13_tablet,Not Available,4.5 out of 5 stars,"Rs. 11,250.00",New,2016-04-15
13_tablet,Not Available,4 out of 5 stars,"Rs. 11,250.00",New,2016-04-15
13_tablet,Not Available,4.5 out of 5 stars,"Rs. 11,250.00",New,2016-04-15
13_tablet,SCPL SLP,4.5 out of 5 stars,"Rs. 11,250.00",New,2016-04-15
13_tablet,Ojas_BAN_SLC,5 out of 5 stars,"Rs. 11,250.00",New,2016-04-15
13_tablet,SHREE GANESH MOBILES HYD SLC,4.5 out of 5 stars,"Rs. 11,250.00",New,2016-04-15
14_tablet,Not Available,4 out of 5 stars,"Rs. 4,199.00",New,2016-04-15
14_tablet,Not Available,4.5 out of 5 stars,"Rs. 4,275.00",New,2016-04-15
14_tablet,Not Available,4.5 out of 5 stars,"Rs. 4,499.00",New,2016-04-15
14_tablet,e.barrow,5 out of 5 stars,"Rs. 4,599.00",New,2016-04-15
15_tablet,Not Available,4.5 out of 5 stars,"Rs. 7,882.00",New,2016-04-15
15_tablet,Not Available,4.5 out of 5 stars,"Rs. 9,786.00",New,2016-04-15
16_tablet,Tharakan Duty Paid,3.5 out of 5 stars,"Rs. 6,400.00",New,2016-04-15
16_tablet,Not Available,4.5 out of 5 stars,"Rs. 6,699.00",New,2016-04-15
16_tablet,shri vardhman electronics raipur,Not Available,"Rs. 6,699.00",New,2016-04-15
16_tablet,Not Available,4.5 out of 5 stars,"Rs. 6,799.00",New,2016-04-15
16_tablet,mobilearena,3.5 out of 5 stars,"Rs. 6,800.00",New,2016-04-15
16_tablet,Not Available,4.5 out of 5 stars,"Rs. 6,835.00",New,2016-04-15
16_tablet,Techstoreindia,4.5 out of 5 stars,"Rs. 6,835.00",New,2016-04-15
16_tablet,Not Available,4 out of 5 stars,"Rs. 6,840.00",New,2016-04-15
16_tablet,Winter Park,4 out of 5 stars,"Rs. 6,840.00",New,2016-04-15
16_tablet,Gadgets_Guru,4.5 out of 5 stars,"Rs. 6,849.00",New,2016-04-15
17_tablet,Not Available,4.5 out of 5 stars,"Rs. 5,135.00",New,2016-04-15
17_tablet,vijayasaienterprises,3.5 out of 5 stars,"Rs. 6,190.00",New,2016-04-15
17_tablet,ALLMOBILEPHONES,3.5 out of 5 stars,"Rs. 6,489.00",New,2016-04-15
17_tablet,Preeti Elect,Not Available,"Rs. 6,490.00",New,2016-04-15
17_tablet,Not Available,4.5 out of 5 stars,"Rs. 6,490.00",New,2016-04-15
17_tablet,akshaya mobiles,Not Available,"Rs. 6,400.00",New,2016-04-15
17_tablet,Sai Communication CHD,Not Available,"Rs. 6,666.00",New,2016-04-15
17_tablet,Tharakan Duty Paid,3.5 out of 5 stars,"Rs. 6,800.00",New,2016-04-15
17_tablet,mobilecafe online,5 out of 5 stars,"Rs. 6,900.00",New,2016-04-15
17_tablet,DOSHI ENTERPRISE,Not Available,"Rs. 19,999.00",New,2016-04-15
18_tablet,Winter Park,4 out of 5 stars,"Rs. 3,489.00",New,2016-04-15
18_tablet,PentaGram,3.5 out of 5 stars,"Rs. 3,489.00",New,2016-04-15
18_tablet,Goel Telecom D,4 out of 5 stars,"Rs. 4,400.00",New,2016-04-15
18_tablet,Not Available,4.5 out of 5 stars,"Rs. 4,499.00",New,2016-04-15
19_tablet,D ROCKS,4 out of 5 stars,"Rs. 37,995.00",New,2016-04-15
19_tablet,D DAILY NEED FBA SLP,4 out of 5 stars,"Rs. 37,995.00",New,2016-04-15
19_tablet,Big Lion Deals,4 out of 5 stars,"Rs. 37,999.00",New,2016-04-15
19_tablet,TECHONOMICS INDIA,4 out of 5 stars,"Rs. 38,584.00",New,2016-04-15
19_tablet,Not Available,5 out of 5 stars,"Rs. 38,900.00",New,2016-04-15
19_tablet,Trends Deals,Not Available,"Rs. 38,875.00",New,2016-04-15
19_tablet,APPLE TERMINAL,5 out of 5 stars,"Rs. 39,000.00",New,2016-04-15
19_tablet,Prinster Products,4 out of 5 stars,"Rs. 45,000.00",New,2016-04-15
20_tablet,Not Available,4.5 out of 5 stars,"Rs. 2,199.00",New,2016-04-15
20_tablet,Not Available,4.5 out of 5 stars,"Rs. 2,299.00",New,2016-04-15
21_tablet,Techstoreindia,4.5 out of 5 stars,"Rs. 16,440.00",New,2016-04-15
21_tablet,BIG RETAIL,4 out of 5 stars,"Rs. 16,440.00",New,2016-04-15
21_tablet,Computer 2000,3.5 out of 5 stars,"Rs. 16,990.00",New,2016-04-15
21_tablet,Not Available,4.5 out of 5 stars,"Rs. 17,829.00",New,2016-04-15
21_tablet,Not Available,4.5 out of 5 stars,"Rs. 18,452.00",New,2016-04-15
21_tablet,enigma infotech,1 out of 5 stars,"Rs. 19,000.00",New,2016-04-15
23_tablet,Not Available,4.5 out of 5 stars,"Rs. 3,200.00",New,2016-04-15
23_tablet,Not Available,4.5 out of 5 stars,"Rs. 3,216.00",New,2016-04-15
24_tablet,intouch2016,2 out of 5 stars,"Rs. 9,251.00",New,2016-04-15
25_tablet,Not Available,4 out of 5 stars,"Rs. 8,990.00",New,2016-04-15
25_tablet,KRSMEGH TRADING,3.5 out of 5 stars,"Rs. 8,960.06",New,2016-04-15
26_tablet,Not Available,4.5 out of 5 stars,"Rs. 17,900.00",New,2016-04-15
26_tablet,Not Available,4.5 out of 5 stars,"Rs. 17,900.00",New,2016-04-15
26_tablet,ITWORLD_CHE_SLC,4.5 out of 5 stars,"Rs. 17,900.00",New,2016-04-15
26_tablet,MOORTY AND SONS HYD SLC,Not Available,"Rs. 18,000.00",New,2016-04-15
26_tablet,Ojas_BAN_SLC,5 out of 5 stars,"Rs. 18,000.00",New,2016-04-15
26_tablet,SHREE GANESH MOBILES HYD SLC,4.5 out of 5 stars,"Rs. 18,000.00",New,2016-04-15
26_tablet,R.J.COMPUTERS,4 out of 5 stars,"Rs. 18,900.00",New,2016-04-15
26_tablet,Not Available,4.5 out of 5 stars,"Rs. 20,500.00",New,2016-04-15
27_tablet,mobilearena,3.5 out of 5 stars,"Rs. 3,950.00",New,2016-04-15
27_tablet,Not Available,4.5 out of 5 stars,"Rs. 3,995.00",New,2016-04-15
27_tablet,EasyBuy-SLP,4.5 out of 5 stars,"Rs. 3,995.00",New,2016-04-15
27_tablet,UNIVERSAL ENTERPRISEs,Not Available,"Rs. 3,999.00",New,2016-04-15
27_tablet,Perfect times mobile sale & service centre,Not Available,"Rs. 4,900.00",New,2016-04-15
27_tablet,Sunshine computers,1 out of 5 stars,"Rs. 5,000.00",New,2016-04-15
27_tablet,Express Delivery Retail,4.5 out of 5 stars,"Rs. 5,299.00",New,2016-04-15
27_tablet,Not Available,4.5 out of 5 stars,"Rs. 6,999.00",New,2016-04-15
28_tablet,N F B C_Retail,3 out of 5 stars,"Rs. 6,290.00",New,2016-04-15
28_tablet,ecomstars,4 out of 5 stars,"Rs. 6,399.00",New,2016-04-15
28_tablet,UNIVERSAL ENTERPRISEs,Not Available,"Rs. 6,399.00",New,2016-04-15
28_tablet,SHIVALIK COMPUTERS,Not Available,"Rs. 6,599.00",New,2016-04-15
28_tablet,Not Available,Not Available,"Rs. 7,000.00",New,2016-04-15
28_tablet,Computer 2000,3.5 out of 5 stars,"Rs. 7,399.00",New,2016-04-15
28_tablet,intouch2016,2 out of 5 stars,"Rs. 7,361.00",New,2016-04-15
28_tablet,Lap n Tab Store,1 out of 5 stars,"Rs. 7,470.00",New,2016-04-15
28_tablet,Digital Cafe,Not Available,"Rs. 7,800.00",New,2016-04-15
28_tablet,city29,Not Available,"Rs. 8,199.00",New,2016-04-15
29_tablet,Not Available,4.5 out of 5 stars,"Rs. 10,399.00",New,2016-04-15
29_tablet,Not Available,4.5 out of 5 stars,"Rs. 10,777.00",New,2016-04-15
29_tablet,Not Available,4.5 out of 5 stars,"Rs. 10,999.00",New,2016-04-15
29_tablet,Not Available,4.5 out of 5 stars,"Rs. 10,999.00",New,2016-04-15
29_tablet,Not Available,4.5 out of 5 stars,"Rs. 13,224.00",New,2016-04-15
29_tablet,SudershanElectronics,Not Available,"Rs. 16,500.00",New,2016-04-15
29_tablet,Not Available,4.5 out of 5 stars,"Rs. 17,999.00",New,2016-04-15
30_tablet,Not Available,4 out of 5 stars,"Rs. 17,900.00",New,2016-04-15
30_tablet,Not Available,4.5 out of 5 stars,"Rs. 17,900.00",New,2016-04-15
30_tablet,Not Available,4.5 out of 5 stars,"Rs. 17,900.00",New,2016-04-15
30_tablet,Not Available,4.5 out of 5 stars,"Rs. 17,900.00",New,2016-04-15
30_tablet,Not Available,4.5 out of 5 stars,"Rs. 17,900.00",New,2016-04-15
30_tablet,Not Available,4 out of 5 stars,"Rs. 17,900.00",New,2016-04-15
30_tablet,Not Available,4 out of 5 stars,"Rs. 17,900.00",New,2016-04-15
30_tablet,SURYA VISTACOM PVT LTD_KOL_SLC,4.5 out of 5 stars,"Rs. 17,900.00",New,2016-04-15
30_tablet,ITWORLD_CHE_SLC,4.5 out of 5 stars,"Rs. 17,900.00",New,2016-04-15
30_tablet,Not Available,4.5 out of 5 stars,"Rs. 18,000.00",New,2016-04-15
31_tablet,intouch2016,2 out of 5 stars,"Rs. 5,255.00",New,2016-04-15
31_tablet,SHIVALIK COMPUTERS,Not Available,"Rs. 5,499.00",New,2016-04-15
33_tablet,Not Available,4.5 out of 5 stars,"Rs. 3,150.00",New,2016-04-15
33_tablet,Not Available,4.5 out of 5 stars,"Rs. 3,158.00",New,2016-04-15
34_tablet,Big Lion Deals,4 out of 5 stars,"Rs. 31,000.00",New,2016-04-15
34_tablet,TECHONOMICS INDIA,4 out of 5 stars,"Rs. 31,078.00",New,2016-04-15
